1	1	1	206.04	66.504	9.0652	21.19
1	2	1	202.95	126.8	10.06	25.618
1	3	1	182.76	130.72	10.195	22.363
2	1	1	205.62	66.295	9.0652	21.19
2	2	1	202.65	125.87	10.06	25.618
2	3	1	182.62	131.12	10.195	22.363
3	1	1	204.05	65.041	10.529	21.19
3	2	1	202.36	124.94	10.06	25.618
3	3	1	182.49	131.52	10.195	22.363
4	1	1	202.48	63.786	11.993	21.19
4	2	1	202.06	124.01	10.06	25.618
4	3	1	182.36	131.92	10.195	22.363
5	1	1	200.92	63.525	12.799	20.675
5	2	1	201.76	123.08	10.06	25.618
5	3	1	182.22	132.32	10.195	22.363
6	1	1	199.35	63.263	13.606	20.16
6	2	1	201.47	122.15	10.06	25.618
6	3	1	182.09	132.72	10.195	22.363
7	1	1	197.78	63.002	12.799	19.107
7	2	1	201.17	121.21	10.06	25.618
7	3	1	180.58	133.61	10.195	22.452
8	1	1	196.21	62.741	11.993	18.054
8	2	1	199.55	120.71	10.365	25.618
8	3	1	179.07	134.5	10.195	22.541
9	1	1	194.47	62.322	11.993	18.054
9	2	1	197.92	120.2	10.67	25.618
9	3	1	177.56	135.39	10.195	22.63
10	1	1	192.73	61.904	11.993	18.054
10	2	1	196.29	119.69	10.975	25.618
10	3	1	176.04	136.28	10.195	22.718
11	1	1	190.98	61.486	11.993	18.054
11	2	1	194.67	119.18	11.28	25.618
11	3	1	174.53	137.17	10.195	22.807
12	1	1	188.74	61.381	11.156	18.054
12	2	1	193.04	118.67	11.585	25.618
12	3	1	172.69	137.74	10.195	22.807
13	1	1	186.49	61.277	10.32	18.054
13	2	1	191.11	118.16	11.585	25.618
13	3	1	170.85	138.3	10.195	22.807
14	1	1	184.66	60.963	9.4834	18.054
14	2	1	189.18	117.66	11.585	25.618
14	3	1	168.8	139.22	10.195	22.807
15	1	1	182.83	60.65	8.6471	18.054
15	2	1	187.25	117.15	11.585	25.618
15	3	1	166.74	140.14	10.195	22.807
16	1	1	179.83	60.58	8.6471	18.054
16	2	1	185.32	116.64	11.585	25.618
16	3	1	164.69	141.06	10.195	22.807
17	1	1	176.84	60.51	8.6471	18.054
17	2	1	183.39	116.13	11.585	25.618
17	3	1	162.64	141.99	10.195	22.807
18	1	1	173.84	60.44	8.6471	18.054
18	2	1	181.63	114.38	11.5	25.618
18	3	1	160.23	143.4	10.762	23.374
19	1	1	170.63	59.27	9.5547	17.919
19	2	1	179.88	112.63	11.416	25.618
19	3	1	158.2	143.31	10.573	23.185
20	1	1	167.43	58.099	10.462	17.785
20	2	1	178.13	110.88	11.331	25.618
20	3	1	156.17	143.21	10.384	22.996
21	1	1	164.22	56.928	11.37	17.65
21	2	1	176.38	109.13	11.246	25.618
21	3	1	154.14	143.12	10.195	22.807
22	1	1	161.6	53.986	12.278	17.516
