1	1	1	268.14	178.51	30.457	39.1
2	1	1	267.18	178.64	28.902	39.1
3	1	1	266.22	178.78	27.347	39.1
4	1	1	265.26	178.92	25.792	39.1
5	1	1	264.3	179.06	24.237	39.1
6	1	1	263.34	179.19	22.682	39.1
7	1	1	262.38	179.33	21.128	39.1
8	1	1	261.42	179.47	19.573	39.1
9	1	1	260.46	179.6	18.018	39.1
10	1	1	259.5	179.74	16.463	39.1
11	1	1	257.97	179.95	17.204	39.1
12	1	1	256.45	180.15	17.945	39.1
13	1	1	254.93	180.36	18.686	39.1
14	1	1	253.41	180.56	19.426	39.1
15	1	1	251.88	180.77	20.167	39.1
16	1	1	250.36	180.98	20.908	39.1
17	1	1	248.84	181.18	21.649	39.1
18	1	1	247.31	181.39	22.39	39.1
19	1	1	245.79	181.59	23.131	39.1
20	1	1	244.27	181.8	23.871	39.1
21	1	1	242.76	181.59	23.117	39.1
22	1	1	241.25	181.39	22.362	39.1
23	1	1	239.74	181.18	21.608	39.1
24	1	1	238.23	180.98	20.853	39.1
25	1	1	236.72	180.77	20.099	39.1
26	1	1	235.21	180.56	19.344	39.1
27	1	1	233.48	180.7	20.259	39.237
28	1	1	231.74	180.84	21.173	39.374
29	1	1	230	180.98	22.088	39.511
30	1	1	228.26	181.11	23.003	39.648
31	1	1	226.53	181.25	23.917	39.786
32	1	1	224.79	181.39	24.832	39.923
33	1	1	223.05	181.52	25.746	40.06
34	1	1	221.31	181.66	26.661	40.197
35	1	1	219.57	181.8	27.576	40.334
36	1	1	218.05	181.8	26.811	40.511
37	1	1	216.52	181.8	26.047	40.687
38	1	1	214.99	181.8	25.282	40.864
39	1	1	213.46	181.8	24.518	41.04
40	1	1	211.93	181.8	23.754	41.216
41	1	1	210.4	181.8	22.989	41.393
42	1	1	208.87	181.8	22.225	41.569
43	1	1	207.43	182.06	22.997	41.518
44	1	1	205.99	182.31	23.768	41.466
45	1	1	204.55	182.57	24.54	41.415
46	1	1	203.11	182.83	25.312	41.363
47	1	1	201.67	183.09	26.084	41.312
48	1	1	200.23	183.34	26.855	41.26
49	1	1	198.79	183.6	27.627	41.209
50	1	1	197.35	183.86	28.399	41.158
51	1	1	195.91	183.86	27.37	41.158
52	1	1	194.47	183.86	26.341	41.158
53	1	1	193.03	183.86	25.312	41.158
54	1	1	191.59	183.86	24.283	41.158
55	1	1	190.15	183.86	23.254	41.158
56	1	1	188.71	183.86	22.225	41.158
57	1	1	187.27	183.86	21.196	41.158
58	1	1	185.82	183.86	20.167	41.158
59	1	1	184.41	184.15	21.284	41.158
60	1	1	183	184.44	22.401	41.158
61	1	1	181.59	184.74	23.519	41.158
62	1	1	180.18	185.03	24.636	41.158
63	1	1	178.77	185.33	25.753	41.158
64	1	1	177.36	185.62	26.87	41.158
65	1	1	175.95	185.91	27.987	41.158
66	1	1	174.83	186.03	26.282	41.158
67	1	1	173.71	186.15	24.577	41.158
68	1	1	172.6	186.27	22.872	41.158
69	1	1	171.48	186.39	21.167	41.158
70	1	1	170.36	186.5	19.462	41.158
71	1	1	169.24	186.62	17.757	41.158
72	1	1	168.13	186.74	16.051	41.158
73	1	1	165.6	187.21	18.168	40.922
74	1	1	163.07	187.68	20.285	40.687
75	1	1	160.54	188.15	22.401	40.452
76	1	1	158.01	188.62	24.518	40.217
