1	6	1	73.014	169.66	50.212	84.785
1	2	1	93.593	52.77	23.871	74.907
1	3	1	116.64	70.879	27.987	64.206
1	1	1	3.8698	79.111	42.804	72.437
1	4	1	233.53	49.477	29.633	65.852
1	5	1	263.99	120.27	58.444	135.82
2	6	1	71.334	169.79	50.212	84.785
2	2	1	93.123	53.593	23.871	74.907
2	3	1	114.51	70.596	27.987	64.206
2	1	1	4.015	79.111	42.487	72.437
2	4	1	233.54	49.503	29.633	65.852
2	5	1	264.02	120.2	58.444	135.82
3	6	1	69.653	169.93	50.212	84.785
3	2	1	92.653	54.416	23.871	74.907
3	3	1	112.38	70.312	27.987	64.206
3	1	1	4.1602	79.111	42.17	72.437
3	4	1	233.55	49.529	29.633	65.852
3	5	1	264.06	120.12	58.444	135.82
4	6	1	67.973	170.07	50.212	84.785
4	2	1	92.182	55.24	23.871	74.907
4	3	1	110.26	70.028	27.987	64.206
4	1	1	4.3054	79.111	41.853	72.437
4	4	1	233.56	49.555	29.633	65.852
4	5	1	264.1	120.05	58.444	135.82
5	6	1	66.292	170.21	50.212	84.785
5	2	1	91.712	56.063	23.871	74.907
5	3	1	108.13	69.744	27.987	64.206
5	1	1	4.4506	79.111	41.537	72.437
5	4	1	233.57	49.581	29.633	65.852
5	5	1	264.13	119.98	58.444	135.82
6	6	1	64.611	170.34	50.212	84.785
6	2	1	91.241	56.886	23.871	74.907
6	3	1	107.04	70.002	27.987	64.206
6	1	1	4.5958	79.111	41.22	72.437
6	4	1	233.58	49.606	29.633	65.852
6	5	1	264.17	119.9	58.444	135.82
7	6	1	62.931	170.48	50.212	84.785
7	2	1	90.771	57.709	23.871	74.907
7	3	1	105.96	70.26	27.987	64.206
7	1	1	4.741	79.111	40.903	72.437
7	4	1	233.59	49.632	29.633	65.852
7	5	1	264.21	119.83	58.444	135.82
8	6	1	61.25	170.62	50.212	84.785
8	2	1	90.301	58.532	23.871	74.907
8	3	1	104.88	70.518	27.987	64.206
8	1	1	4.8862	79.111	40.586	72.437
8	4	1	233.6	49.658	29.633	65.852
8	5	1	264.24	119.76	58.444	135.82
9	6	1	59.57	170.76	50.212	84.785
9	2	1	88.954	58.757	23.871	74.907
9	3	1	103.79	70.776	27.987	64.206
9	1	1	5.0314	79.111	40.269	72.437
9	4	1	233.61	49.684	29.633	65.852
9	5	1	264.28	119.68	58.444	135.82
10	6	1	57.889	170.89	50.212	84.785
10	2	1	87.607	58.981	23.871	74.907
10	3	1	102.71	71.034	27.987	64.206
10	1	1	5.1766	79.111	39.953	72.437
10	4	1	233.62	49.71	29.633	65.852
10	5	1	264.32	119.61	58.444	135.82
11	6	1	56.208	171.03	50.212	84.785
11	2	1	86.26	59.206	23.871	74.907
