1	2	1	200.43	146.92	13.877	31.2
1	1	1	151.01	153.31	15.025	32.987
2	2	1	197.21	149.86	13.877	31.2
2	1	1	147.64	155.48	15.025	32.987
3	2	1	193.01	150.98	13.877	31.2
3	1	1	144.28	157.65	15.025	32.987
4	2	1	184.74	147.9	13.877	31.2
4	1	1	134.82	155.16	15.025	32.987
5	2	1	173.24	146.22	15.278	30.5
5	1	1	124.97	152.59	15.025	32.987
6	2	1	166.77	146.62	14.335	30.5
6	1	1	119.72	155.46	13.592	31.315
7	2	1	166.77	150.67	14.335	30.5
7	1	1	118.98	159.26	13.68	32.41
8	2	1	165.34	153.84	14.335	30.5
8	1	1	118.24	163.07	13.767	33.506
9	2	1	163.4	156.33	14.335	30.5
9	1	1	116.65	166.02	12.999	31.463
10	2	1	161.65	157	14.335	30.5
10	1	1	114.18	167.52	12.802	31.513
11	2	1	158.73	156.56	14.335	30.5
11	1	1	112.9	167.35	12.874	31.585
12	2	1	159.24	156.93	14.335	30.5
12	1	1	111.61	167.18	12.946	31.657
13	2	1	159.75	157.29	14.335	30.5
13	1	1	112.34	167.35	13.019	31.73
14	2	1	162.23	157.29	14.335	30.5
14	1	1	115.48	167.3	12.802	31.513
15	2	1	165.15	156.42	14.335	30.5
15	1	1	117.3	165.48	14.488	32.621
16	2	1	164.86	153.5	14.335	30.5
16	1	1	117.48	161.61	14.538	32.091
17	2	1	164.13	148.69	14.335	30.5
17	1	1	116.13	157.1	15.406	32.381
18	2	1	168.2	147.41	14.102	30.5
18	1	1	120.47	155.27	15.406	32.381
19	2	1	172.04	146.37	14.102	30.5
19	1	1	124.81	153.43	15.406	32.381
20	2	1	171.79	142.76	14.102	30.5
20	1	1	124.73	149.45	15.406	32.381
21	2	1	171.54	139.15	14.102	30.5
21	1	1	124.16	145.38	15.406	32.381
22	2	1	171.81	136.06	14.102	30.5
22	1	1	124.53	143.65	15.406	32.381
23	2	1	172.04	134.96	14.102	30.5
23	1	1	124.52	142.1	15.692	31.809
24	2	1	172.16	132.98	14.102	30.5
24	1	1	124.65	141.28	15.549	32.095
25	2	1	172.16	132.86	14.102	30.5
25	1	1	124.78	140.45	15.406	32.381
26	2	1	172.62	134.49	14.102	30.5
26	1	1	124.78	141.02	14.548	32.381
27	2	1	172.62	136.12	14.102	30.5
27	1	1	124.85	144.1	14.548	32.381
28	2	1	171.69	139.15	14.102	30.5
28	1	1	124.03	146.46	14.548	32.381
29	2	1	166.57	142.18	13.636	29.801
29	1	1	118.5	147.4	14.548	32.381
30	2	1	161.16	144.85	13.403	30.849
30	1	1	111.34	148.74	14.548	32.381
31	2	1	155.75	147.53	13.171	31.896
31	1	1	109.82	154.26	13.597	32.381
32	2	1	153.59	152.3	13.403	30.849
32	1	1	109.32	159.44	13.597	32.381
33	2	1	151.44	157.07	13.636	29.801
